t_rel_s,t_unix,GR07_temp_c,GR07_sem_c,GR07_rate_hz,GR07_events,GR06_temp_c,GR06_sem_c,GR06_rate_hz,GR06_events,capture
26.976331,1785530235.333064,23.31216,0.01293,913126.9837,15523,23.49851,0.07250,141771.4244,71,4
26.993331,1785530235.350064,23.27737,0.01293,913019.8477,15521,23.19114,0.07250,141624.5251,71,4
27.010331,1785530235.367064,23.28013,0.01293,913028.3370,15521,23.30446,0.07250,141678.6827,71,4
27.027331,1785530235.384064,23.28261,0.01293,913035.9727,15521,23.06353,0.07250,141563.5392,71,4
27.044331,1785530235.401064,23.26798,0.01294,912990.9271,15520,23.06316,0.07250,141563.3653,71,4
27.061331,1785530235.418064,23.32151,0.01293,913155.7817,15523,23.30105,0.07200,141677.0536,72,4
27.078331,1785530235.435064,23.33338,0.01293,913192.3513,15524,23.37563,0.07250,141712.6988,71,4
27.095331,1785530235.452064,23.30603,0.01293,913108.1006,15523,23.40853,0.07250,141728.4211,71,4
27.112331,1785530235.469064,23.30002,0.01293,913089.6113,15522,23.10578,0.07250,141583.7316,71,4
27.129331,1785530235.486064,23.27025,0.01294,912997.9095,15520,23.26199,0.07250,141658.3887,71,4
27.146331,1785530235.503064,23.26066,0.01294,912968.3716,15520,23.33251,0.07250,141692.0869,71,4
27.163331,1785530235.520064,23.25901,0.01294,912963.2824,15520,23.16253,0.07250,141610.8536,71,4
27.180331,1785530235.537064,23.23077,0.01294,912876.3076,15518,23.34779,0.07200,141699.3911,72,4
